,0
617,8.92470028816896
618,8.936978387003364
619,8.851663214274087
620,8.777503356012323
621,8.75670530216947
622,8.786533562821797
623,8.776028291009098
624,8.79786235019178
625,8.77167555618761
626,8.718500684792904
627,8.625023059225027
628,8.497848792969258
629,8.418729168796812
630,8.402778751037403
631,8.343179147009437
632,8.76725588800235
633,9.043206554756981
634,9.277011812610118
635,10.022146579002621
636,10.814998280182763
637,11.476031076171465
638,12.233666098047006
639,12.528541953949816
640,11.797483235781195
641,10.68566854648282
642,9.46236742853385
643,8.167445691882243
644,7.750041804135048
645,7.7849313630528165
646,7.905520519782752
647,8.1883495317531
648,8.53064272686458
649,8.903438095001487
650,9.14622415940309
651,9.232327120759566
652,9.207020130820512
653,9.067981883624789
654,8.805569151445372
655,8.693091877961294
656,8.422336929765647
657,8.281667639506194
658,8.212052671017357
659,8.419970582898998
660,8.469841146743923
661,8.44656789259597
662,8.326117079768935
663,8.362134088720998
664,8.20232350126098
665,8.401676978885279
666,8.047546728976073
667,9.116306376993714
668,9.785310609809002
669,10.752959553781622
670,11.669165453067473
671,12.353090828155274
672,12.012373515643684
673,10.990859061124334
674,9.844125469748226
675,8.961285631932277
676,8.276876387643478
677,7.905987844873353
678,7.894876886500816
679,7.9373321307140685
680,8.541947580091513
681,8.960944528982003
682,9.404902401720102
683,9.913757560433234
684,10.258967958414072
685,10.353398357556985
686,10.226379611198006
687,9.988852531962216
688,9.449676420866863
689,9.882706659496632
690,10.877755259556194
691,10.706834267106842
692,11.653380354017632
693,12.646125993641618
694,14.04565714871348
695,15.16765051284455
696,15.019213446492614
697,14.680278984423781
698,14.752033192248888
699,14.266224681946957
700,13.88559995919913
701,12.721266284187369
702,12.291284099973481
703,12.02750277993337
704,11.875332658752951
705,12.798614898400817
706,13.861534469539487
707,14.76442840236688
708,15.357908244600353
709,15.133408355078966
710,13.68222299147714
711,13.027911504435504
712,13.549777970988897
713,14.188461326441058
714,14.283794287195308
715,14.651125419209654
716,14.208249860200047
717,13.065221783586736
718,11.90587476674112
719,10.742743600981788
720,9.690703599601006
721,8.992075526063095
722,8.410254785669569
723,8.17483514709226
724,8.427946797006243
725,13.79030828350142
726,14.036146791619359
727,15.572632325985476
728,19.107176043338487
729,20.866404407123216
730,21.8555288085546
731,23.42017723436862
732,26.524395879053444
733,24.486654460824052
734,23.90740274586637
735,25.101140629101952
736,26.457192194782763
737,26.77214278711508
738,25.913580256196344
739,24.474286705683394
740,22.497863284454382
741,20.845232456753248
742,18.35987953430209
743,17.526656990112315
744,16.837861384578957
